web-scraper-order,web-scraper-start-url,products,products-href,Headline Price,Standard Price,Saving Text,Product Name,Delivery Availability,Collection Availability,Specs,
1672851196-1322,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/beldray-airgility-max-bel0813nrg-cordless-vacuum-cleaner-rose-gold-10233478.html,£89.99,,,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,,,"Power

29.6 V",
1672851196-1323,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/beldray-airgility-max-bel0813nrg-cordless-vacuum-cleaner-rose-gold-10233478.html,£89.99,,,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,,,"Battery type

Lithium-ion",
1672851196-1324,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/beldray-airgility-max-bel0813nrg-cordless-vacuum-cleaner-rose-gold-10233478.html,£89.99,,,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,,,"Run time

50 minutes",
1672851196-1325,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/beldray-airgility-max-bel0813nrg-cordless-vacuum-cleaner-rose-gold-10233478.html,£89.99,,,BELDRAY Airgility Max BEL0813NRG Cordless Vacuum Cleaner - Rose Gold,,,"Charge time

5 hours",
1672851200-1326,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/tower-pro-performance-pet-3in1-vl50-t513002-cordless-vacuum-cleaner-purple-and-grey-10237308.html,£119.00,,,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,,,"Dimensions

1080 x 224 x 113 mm (H x W x D)",
1672851200-1327,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/tower-pro-performance-pet-3in1-vl50-t513002-cordless-vacuum-cleaner-purple-and-grey-10237308.html,£119.00,,,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,,,"Colour

Purple & grey",
1672851200-1328,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/tower-pro-performance-pet-3in1-vl50-t513002-cordless-vacuum-cleaner-purple-and-grey-10237308.html,£119.00,,,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,,,"Weight

1.3 kg",
1672851200-1329,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/tower-pro-performance-pet-3in1-vl50-t513002-cordless-vacuum-cleaner-purple-and-grey-10237308.html,£119.00,,,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,,,"Box contents

- Tower VL50 Pro Performance Pet 3-in-1 T513002 Cordless Vacuum Cleaner
- Crevice tool
- Upholstery brush
- Wall mount
- Brush tool
- Motorized brush
- Pet hair turbo brush
- Carpet brush bar
- Hard floor brush bar",
1672851200-1330,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/tower-pro-performance-pet-3in1-vl50-t513002-cordless-vacuum-cleaner-purple-and-grey-10237308.html,£119.00,,,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,,,"Manufacturer's guarantee

1 year",
1672851200-1331,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/tower-pro-performance-pet-3in1-vl50-t513002-cordless-vacuum-cleaner-purple-and-grey-10237308.html,£119.00,,,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,,,"Manufacturer's guarantee

1 year",
1672851200-1332,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/tower-pro-performance-pet-3in1-vl50-t513002-cordless-vacuum-cleaner-purple-and-grey-10237308.html,£119.00,,,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,,,"Type

Cordless stick vacuum cleaner",
1672851200-1333,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/tower-pro-performance-pet-3in1-vl50-t513002-cordless-vacuum-cleaner-purple-and-grey-10237308.html,£119.00,,,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,,,"Capacity

1 litre",
1672851200-1334,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/tower-pro-performance-pet-3in1-vl50-t513002-cordless-vacuum-cleaner-purple-and-grey-10237308.html,£119.00,,,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,,,"Detachable handheld unit

Yes",
1672851200-1335,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/tower-pro-performance-pet-3in1-vl50-t513002-cordless-vacuum-cleaner-purple-and-grey-10237308.html,£119.00,,,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,,,"Pet model

Yes",
1672851200-1336,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/tower-pro-performance-pet-3in1-vl50-t513002-cordless-vacuum-cleaner-purple-and-grey-10237308.html,£119.00,,,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,,,"Suitable for allergy sufferers

Yes",
1672851200-1337,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/tower-pro-performance-pet-3in1-vl50-t513002-cordless-vacuum-cleaner-purple-and-grey-10237308.html,£119.00,,,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,,,"Filter type

HEPA 13 allergy filter",
1672851200-1338,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/tower-pro-performance-pet-3in1-vl50-t513002-cordless-vacuum-cleaner-purple-and-grey-10237308.html,£119.00,,,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,,,"Floor types

- Carpet
- Hard floor
- Stairs",
1672851200-1339,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/tower-pro-performance-pet-3in1-vl50-t513002-cordless-vacuum-cleaner-purple-and-grey-10237308.html,£119.00,,,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,,,"Easy clean brushbar

Yes, removable brush roll",
1672851200-1340,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/tower-pro-performance-pet-3in1-vl50-t513002-cordless-vacuum-cleaner-purple-and-grey-10237308.html,£119.00,,,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,,,"Other features

- Adjustable suction
- Headlight
- Power consumption: 200 W",
1672851200-1341,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/tower-pro-performance-pet-3in1-vl50-t513002-cordless-vacuum-cleaner-purple-and-grey-10237308.html,£119.00,,,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,,,"Integrated handle controls

Yes",
1672851200-1342,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/tower-pro-performance-pet-3in1-vl50-t513002-cordless-vacuum-cleaner-purple-and-grey-10237308.html,£119.00,,,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,,,"Power

22.2 V",
1672851200-1343,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/tower-pro-performance-pet-3in1-vl50-t513002-cordless-vacuum-cleaner-purple-and-grey-10237308.html,£119.00,,,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,,,"Battery type

Lithium-ion",
1672851200-1344,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/tower-pro-performance-pet-3in1-vl50-t513002-cordless-vacuum-cleaner-purple-and-grey-10237308.html,£119.00,,,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,,,"Run time

45 minutes",
1672851200-1345,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,https://www.currys.co.uk/products/tower-pro-performance-pet-3in1-vl50-t513002-cordless-vacuum-cleaner-purple-and-grey-10237308.html,£119.00,,,TOWER Pro Performance Pet 3-in-1 VL50 T513002 Cordless Vacuum Cleaner - Purple & Grey,,,"Charge time

4 hours",
1672851204-1346,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,https://www.currys.co.uk/products/eufy-t2520g31-homevac-h11-pure-handheld-vacuum-cleaner-and-air-purifier-blue-10214825.html,£48.99,,,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,,,"Dimensions

335 x 74 x 74 mm (H x W x D)",
1672851204-1347,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,https://www.currys.co.uk/products/eufy-t2520g31-homevac-h11-pure-handheld-vacuum-cleaner-and-air-purifier-blue-10214825.html,£48.99,,,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,,,"Colour

Optical-mechanical Blue switches",
1672851204-1348,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,https://www.currys.co.uk/products/eufy-t2520g31-homevac-h11-pure-handheld-vacuum-cleaner-and-air-purifier-blue-10214825.html,£48.99,,,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,,,"Weight

600 g",
1672851204-1349,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,https://www.currys.co.uk/products/eufy-t2520g31-homevac-h11-pure-handheld-vacuum-cleaner-and-air-purifier-blue-10214825.html,£48.99,,,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,,,"Box contents

- Eufy T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier
- Brush attachment
- 2-in-1 crevice tool
- Micro-USB charging cable",
1672851204-1350,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,https://www.currys.co.uk/products/eufy-t2520g31-homevac-h11-pure-handheld-vacuum-cleaner-and-air-purifier-blue-10214825.html,£48.99,,,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,,,"Manufacturer's guarantee

2 years",
1672851204-1351,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,https://www.currys.co.uk/products/eufy-t2520g31-homevac-h11-pure-handheld-vacuum-cleaner-and-air-purifier-blue-10214825.html,£48.99,,,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,,,"Type

Handheld vacuum cleaner",
1672851204-1352,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,https://www.currys.co.uk/products/eufy-t2520g31-homevac-h11-pure-handheld-vacuum-cleaner-and-air-purifier-blue-10214825.html,£48.99,,,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,,,"Capacity

0.09 litres",
1672851204-1353,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,https://www.currys.co.uk/products/eufy-t2520g31-homevac-h11-pure-handheld-vacuum-cleaner-and-air-purifier-blue-10214825.html,£48.99,,,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,,,"Pet model

Yes",
1672851204-1354,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,https://www.currys.co.uk/products/eufy-t2520g31-homevac-h11-pure-handheld-vacuum-cleaner-and-air-purifier-blue-10214825.html,£48.99,,,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,,,"Filter type

Washable high-efficiency filter",
1672851204-1355,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,https://www.currys.co.uk/products/eufy-t2520g31-homevac-h11-pure-handheld-vacuum-cleaner-and-air-purifier-blue-10214825.html,£48.99,,,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,,,"Appropriate power

15.2 aW",
1672851204-1356,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,https://www.currys.co.uk/products/eufy-t2520g31-homevac-h11-pure-handheld-vacuum-cleaner-and-air-purifier-blue-10214825.html,£48.99,,,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,,,"Other features

- Cordless
- Suction power: 5500Pa
- Ergonomic & non-slip design
- Ozone air purifier",
1672851204-1357,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,https://www.currys.co.uk/products/eufy-t2520g31-homevac-h11-pure-handheld-vacuum-cleaner-and-air-purifier-blue-10214825.html,£48.99,,,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,,,"Battery type

Lithium-ion",
1672851204-1358,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,https://www.currys.co.uk/products/eufy-t2520g31-homevac-h11-pure-handheld-vacuum-cleaner-and-air-purifier-blue-10214825.html,£48.99,,,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,,,"Run time

- Vacuum: 13 minutes
- Air purifier: 15 minutes",
1672851204-1359,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,https://www.currys.co.uk/products/eufy-t2520g31-homevac-h11-pure-handheld-vacuum-cleaner-and-air-purifier-blue-10214825.html,£48.99,,,EUFY T2520G31 HomeVac H11 Pure Handheld Vacuum Cleaner & Air Purifier - Blue,,,"Charge time

Up to 2.5 hours",
1672851208-1360,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Pet 3-in-1 VL40 T513004 Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/tower-pro-pet-3in1-vl40-t513004-cordless-vacuum-cleaner-rose-gold-10237307.html,£99.99,,,TOWER Pro Pet 3-in-1 VL40 T513004 Cordless Vacuum Cleaner - Rose Gold,,,"Dimensions

210 x 300 x 113 mm (H x W x D)",
1672851208-1361,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Pet 3-in-1 VL40 T513004 Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/tower-pro-pet-3in1-vl40-t513004-cordless-vacuum-cleaner-rose-gold-10237307.html,£99.99,,,TOWER Pro Pet 3-in-1 VL40 T513004 Cordless Vacuum Cleaner - Rose Gold,,,"Colour

Rose gold",
1672851208-1362,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Pet 3-in-1 VL40 T513004 Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/tower-pro-pet-3in1-vl40-t513004-cordless-vacuum-cleaner-rose-gold-10237307.html,£99.99,,,TOWER Pro Pet 3-in-1 VL40 T513004 Cordless Vacuum Cleaner - Rose Gold,,,"Weight

1.3 kg",
1672851208-1363,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Pet 3-in-1 VL40 T513004 Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/tower-pro-pet-3in1-vl40-t513004-cordless-vacuum-cleaner-rose-gold-10237307.html,£99.99,,,TOWER Pro Pet 3-in-1 VL40 T513004 Cordless Vacuum Cleaner - Rose Gold,,,"Box contents

- Tower VL40 Pro Pet 3-in-1 T513004 Cordless Vacuum Cleaner
- Crevice brush
- Motorized brush
- Pet tool
- Wall mount",
1672851208-1364,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Pet 3-in-1 VL40 T513004 Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/tower-pro-pet-3in1-vl40-t513004-cordless-vacuum-cleaner-rose-gold-10237307.html,£99.99,,,TOWER Pro Pet 3-in-1 VL40 T513004 Cordless Vacuum Cleaner - Rose Gold,,,"Manufacturer's guarantee

1 year",
1672851208-1365,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Pet 3-in-1 VL40 T513004 Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/tower-pro-pet-3in1-vl40-t513004-cordless-vacuum-cleaner-rose-gold-10237307.html,£99.99,,,TOWER Pro Pet 3-in-1 VL40 T513004 Cordless Vacuum Cleaner - Rose Gold,,,"Type

Cordless stick vacuum cleaner",
1672851208-1366,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Pet 3-in-1 VL40 T513004 Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/tower-pro-pet-3in1-vl40-t513004-cordless-vacuum-cleaner-rose-gold-10237307.html,£99.99,,,TOWER Pro Pet 3-in-1 VL40 T513004 Cordless Vacuum Cleaner - Rose Gold,,,"Capacity

1 litre",
1672851208-1367,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Pet 3-in-1 VL40 T513004 Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/tower-pro-pet-3in1-vl40-t513004-cordless-vacuum-cleaner-rose-gold-10237307.html,£99.99,,,TOWER Pro Pet 3-in-1 VL40 T513004 Cordless Vacuum Cleaner - Rose Gold,,,"Detachable handheld unit

Yes",
1672851208-1368,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Pet 3-in-1 VL40 T513004 Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/tower-pro-pet-3in1-vl40-t513004-cordless-vacuum-cleaner-rose-gold-10237307.html,£99.99,,,TOWER Pro Pet 3-in-1 VL40 T513004 Cordless Vacuum Cleaner - Rose Gold,,,"Pet model

Yes",
1672851208-1369,https://www.currys.co.uk/appliances/floorcare/vacuum-cleaners?start=0&sz=999,TOWER Pro Pet 3-in-1 VL40 T513004 Cordless Vacuum Cleaner - Rose Gold,https://www.currys.co.uk/products/tower-pro-pet-3in1-vl40-t513004-cordless-vacuum-cleaner-rose-gold-10237307.html,£99.99,,,TOWER Pro Pet 3-in-1 VL40 T513004 Cordless Vacuum Cleaner - Rose Gold,,,"Suitable for allergy sufferers

Yes",
